Historic Coal Production Data: 2012
based on the U.S. Energy Information Administration and the U.S. Mine Safety and Health Administration

Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Production (short tons)	Average Employees	Labor Hours
2012	4603444	Keystone No 1 Preparation Plan	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Preparation Plant	"Keystone Service Industries, I"	"P.O. Box 1085, Beckley, WV 25801"	United Mine Workers of America	0	4	"8,364"
2012	4605449	Amonate Preparation Plant	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Preparation Plant	Consolidation Coal Company	"700 Dry Fork Road, Bandy, VA 24602"		0	17	"39,831"
2012	4605741	Cactus Ridge Surface Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Operating Subsidiary	Mine only	"Extra Energy, Inc."	"P.O. Box 10, Bishop, VA 24604"	-	"32,218"	11	"26,134"
2012	4605872	Litwar Preparation Plant	West Virginia (Southern)	Mcdowell	Active	Underground	Contractor	Preparation Plant	"Litwar Processing Company, Llc"	"P.O. Box 727, Iaeger, WV 24844"	United Mine Workers of America	0	28	"75,647"
2012	4606265	Sewell Mine B	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Raw Coal Mining Company, Inc."	"356 South College Ave., Bluefield, VA 24605"	-	"105,103"	43	"93,298"
2012	4606578	Red Fox Surface Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Operating Subsidiary	Mine only	Justice Energy Company Inc	"P.O. Box 1085, Beckley, WV 25801"	United Mine Workers of America	"458,375"	65	"139,055"
2012	4606609	Skyway Ii Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	"Skyway Strip, Inc"	"P.O. Box 770, Bluefield, WV 24701"	-	"82,275"	21	"57,707"
2012	4606843	No 2 Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Contractor	Mine only	Sally Ann Coal Company Inc	"P.O. Box 770, Bluefield, WV 24701"	-	"42,639"	19	"43,963"
2012	4607366	No 1	West Virginia (Southern)	Mcdowell	Active	Underground	Contractor	Mine only	Sally Ann Coal Company Inc	"P.O. Box 770, Bluefield, WV 24701"	-	"38,225"	14	"29,760"
2012	4607852	Big Creek Washer	West Virginia (Southern)	Mcdowell	Active	Underground	Contractor	Preparation Plant	Baystar Coal Company Inc	"P.O. Box 1030, Bluefield, VA 24605"	-	0	11	"28,901"
2012	4608131	Mine No. 35	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Xmv, Inc."	"640 Clover Dew Dairy Road, Princeton, WV 24740"	-	"154,943"	43	"108,923"
2012	4608444	No 1	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"D & H Mining, Inc."	"2703 Stellsburg Hwy., Cedar Bluff, VA 24609"	-	"43,474"	20	"34,168"
2012	4608581	Mine No. 1	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Triple G Coal Company, Inc."	"P.O. Box 770, Bluefield, WV 24701"	-	"26,093"	11	"25,465"
2012	4608619	Pageton Refuse Impoundment	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Preparation Plant	Deepgreen West Virginia Inc	"702 Professional Park Dr Ste D, Summersville, WV 26651"	-	0	8	"9,290"
2012	4608646	Mine No 3	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	Rock N Roll Coal Company Inc	"4641 Greenbrier Mtn. Rd., Panther, WV 24872"	-	"79,955"	21	"42,359"
2012	4608647	Eckman Surface Mine	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Extra Energy, Inc."	"P.O. Box 10, Bishop, VA 24604"	-	"9,767"	18	"44,529"
2012	4608884	No 58	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Underground	Operating Subsidiary	Mine only	Pay Car Mining Inc	"100 Cranberry Creek Dr, Beckley, WV 25801"	-	"160,585"	65	"139,185"
2012	4608955	Mine No. 2	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Resurrection Coal Company, Inc"	"P.O. Box 269, Jolo, WV 24850"	-	"28,617"	10	"18,682"
2012	4608990	No. 39 Mine	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Surface	Operating Subsidiary	Mine only	Bluestone Coal Corporation	"100 Cranberry Creek Drive, Beckley, WV 25801"	United Mine Workers of America	"40,707"	16	"18,105"
2012	4609001	Amonate Auger Ii	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Black Storm Energy, Llc"	"2590 Us Hwy. 23 South, Pikeville, KY 41501"	-	62	5	"3,000"
2012	4609017	Mine No. 37	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Xmv, Inc."	"640 Clover Dew Dairy Road, Princeton, WV 24740"	-	"37,140"	14	"36,358"
2012	4609052	Bam 7 - Skyway #2 Mine	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Bundy Auger Mining Inc	"2005 Webster Road, Summersville, WV 26651"	-	"17,641"	2	"3,433"
2012	4609066	Cucumber Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Operating Subsidiary	Mine only	Brooks Run Mining Company Llc	"208 Business Street, Beckley, WV 25801"	-	"268,625"	79	"189,669"
2012	4609069	Mine No. 6	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Darty Leasing, Inc."	"P.O. Box 426, Iaeger, WV 24844"	-	"42,483"	15	"28,729"
2012	4609084	Laurel Fork Mine	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	Consolidation Coal Company	"27 Summit Drive, Cedar Bluff, VA 24609"	-	"2,306"	10	"1,577"
2012	4609093	Mine No. 7	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Rock N Roll Coal Company, Inc."	"4641 Greenbrier Mtn Rd, Panther, WV 24872"	-	"99,423"	21	"42,776"
2012	4609100	Mountain Fork No 2	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	C & A Coal Company	"P.O. Box 1030, Bluefield, VA 24605"	-	"108,729"	24	"47,364"
2012	4609129	Jolo Mine	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Underground	Contractor	Mine only	Chad Coal Corp	"P.O. Box 890, Oakwood, VA 24631"	-	"45,844"	20	"28,467"
2012	4609131	Red Fox Load-Out	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Preparation Plant	"M & P Services, Inc."	"P.O. Box 1085, Beckley, WV 25801"	-	0	6	"7,762"
2012	4609131	Red Fox Load-Out	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Preparation Plant	"M & P Services, Inc."	"P.O. Box 1085, Beckley, WV 25801"	-	0	6	"7,761"
2012	4609182	Highwall Miner #1	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Twin State Mining Inc	"640 Clover Dew Dairy Rd, Princeton, WV 24740"	-	"41,872"	16	"24,059"
2012	4609188	Westchester Mine	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Underground	Contractor	Mine only	"Cobalt Coal Corp Mining, Inc"	"P.O. Box 191, Premier, WV 24878"	-	"30,559"	22	"39,921"
2012	4609198	Caretta #3 Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Rs Mining Inc	"P.O. Box 1090, Oceana, WV 24870"	-	"111,722"	12	"28,618"
2012	4609207	Mine No 2	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Harman Branch Mining Inc	"Hc 32 Box 588, War, WV 24892"	-	"69,277"	29	"36,761"
2012	4609211	Squire Jim No 2 Mine	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	Gemco Energy Inc	"P.O. Box 336, Mullens, WV 25882"	-	"63,180"	29	"30,276"
2012	4609219	Highwall Miner #2	West Virginia (Southern)	Mcdowell	"Active, men working, not producing"	Surface	Operating Subsidiary	Mine only	"Twin State Mining, I"	"P.O. Box 196, Horsepen, VA 24619"	-	"60,152"	16	"26,892"
2012	4609257	Johnny Cake Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Selwyn Coal Corp.	"P.O. Box 293, Ikes Fork, WV 24845"	-	"40,222"	17	"32,280"
2012	4609261	Mine No. 39	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Xmv, Inc."	"640 Clover Dew Dairy Road, Princeton, WV 24740"	-	"534,428"	127	"330,485"
2012	4609271	Mine No 3	West Virginia (Southern)	Mcdowell	Active	Underground	Contractor	Mine only	Ambush Mining Inc	"Hc 32 Box 588, War, WV 24892"	-	"62,549"	16	"30,543"
2012	4609298	Mine No. 40	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Xmv, Inc."	"640 Clover Dew Dairy Road, Princeton, WV 24740"	-	"190,894"	50	"115,058"
2012	4609300	Redhawk Surface Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	"Extra Energy, Inc."	"P.O. Box 10, Bishop, VA 24604"	-	"203,785"	35	"96,020"
2012	4609340	Horse Creek Mine No 2	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Jj&e Coal Corporation	"Rt. 1, Box 137, Bluefield, WV 24701"	-	"15,599"	5	"3,308"
2012	4609348	Horse Creek No 1	West Virginia (Southern)	Mcdowell	Active	Underground	Operating Subsidiary	Mine only	"Brooks Run Mining Company, Llc"	"208 Business Street, Beckley, WV 25801"	-	"160,344"	59	"135,315"
2012	4609357	Cougar Processing Plant	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Preparation Plant	Cougar Processing Llc	"202 Princeton Ave, Princeton, WV 24740"	-	0	8	"16,728"
2012	4609357	Cougar Processing Plant	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Preparation Plant	Cougar Processing Llc	"202 Princeton Ave, Princeton, WV 24740"	-	0	14	"31,066"
2012	4609378	Mine No. 42	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Xmv, Inc."	"640 Clover Dew Dairy Road, Princeton, WV 24740"	-	"109,145"	41	"99,295"
2012	4609386	Quarry No 2	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Mt View Resources Inc	"Hc 32 Box 583, Caretta, WV 24821"	-	"11,123"	7	"11,788"
2012	4609387	Lower War Eagle Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Operating Subsidiary	Mine only	"Brooks Run Mining Comp, Llc"	"208 Business Street, Beckley, WV 25801"	-	"176,932"	49	"105,499"
2012	4609395	Dry Branch Surface Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	"Extra Energy, Inc."	"P.O. Box 10, Bishop, VA 24604"	-	"263,600"	78	"107,060"
2012	4609417	No. 1	West Virginia (Southern)	Mcdowell	Temporarily closed	Underground	Contractor	Mine only	Black Arrow Coal Corporation	"P.O. Box 1247, Wise, VA 24293"	-	"24,139"	15	"13,671"
2012	4609454	Bishop Loadout	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Preparation Plant	"M & P Services, Inc."	"100 Cranberry Creek Road, Beckley, WV 25801"	-	0	4	"4,184"
2012	4609454	Bishop Loadout	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Preparation Plant	"M & P Services, Inc."	"100 Cranberry Creek Road, Beckley, WV 25801"	-	0	3	"4,183"
2012	4609455	Sewell Mine R	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	"Raw Coal Mining Company, Inc."	"356 South College Avenue, Bluefield, VA 24605"	-	"7,907"	9	"3,110"
2012	4601318	Robinson Run No 95	West Virginia (Northern)	Marion	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consolidation Coal Company	"79 Camp Run Road, Mannington, WV 26582"	United Mine Workers of America	"4,992,046"	598	"1,424,781"
2012	4601433	Loveridge #22	West Virginia (Northern)	Marion	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consolidation Coal Company	"P.O. Box 40, Fairview, WV 26570"	United Mine Workers of America	"5,869,454"	679	"1,526,789"
2012	4609050	Barrackville Refuse Pile	West Virginia (Northern)	Marion	Active	Surface	Indepedent Producer Operator	Mine only	"Lp Mineral, Llc"	"471 John Fox Road, Morgantown, WV 26501"	-	"38,328"	6	"16,116"
2012	4609302	Arco No. 1 Mine	West Virginia (Northern)	Marion	"Active, men working, not producing"	Underground	Operating Subsidiary	Mine only	"Dana Mining Company, Llc"	"308 Dents Run Road, Morgantown, WV 26501"	-	"162,127"	29	"62,135"
2012	4601436	Shoemaker Mine	West Virginia (Northern)	Marshall	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consolidation Coal Company	"Rd 1 Box 62a, Dallas, WV 26036"	United Mine Workers of America	"5,316,374"	729	"1,694,285"
2012	4601437	Mcelroy Mine	West Virginia (Northern)	Marshall	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Mcelroy Coal Company	"57 Goshorn Woods Road, Cameron, WV 26033"	United Mine Workers of America	"9,400,485"	983	"2,271,175"
2012	4609019	Auger # 5	West Virginia (Northern)	Marshall	Active	Surface	Indepedent Producer Operator	Mine only	"Ky Mine Power, Inc."	"301 Rhl Blvd, Suite 10, Charleston, WV 25309"	-	261	2	289
2012	4609053	Auger 3	West Virginia (Northern)	Marshall	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	West Virginia Industrial Servi	"2005 Webster Road, Summersville, WV 26651"	-	"2,554"	4	"1,972"
2012	4609311	Mine No. 1	West Virginia (Southern)	Mercer	Active	Surface	Indepedent Producer Operator	Mine only	"Onyx Energy, Llc"	"P.O. Box 1363, Princeton, WV 24740"	-	"147,388"	16	"50,003"
2012	4602489	No 1 Strip	West Virginia (Northern)	Mineral	Active	Surface	Indepedent Producer Operator	Mine only	D & L Coal Company Inc	"Rte 6,  Box 6192, Keyser, WV 26726"	-	"17,870"	3	"4,742"
2012	4609196	Piedmont Mine	West Virginia (Northern)	Mineral	Active	Surface	Indepedent Producer Operator	Mine only	Duckworth Coal Inc	"19709 Winners View Terrace, Frostburg, MD 21532"	-	"38,885"	5	"11,830"
2012	4605649	Delbarton Preparation Plant	West Virginia (Southern)	Mingo	Active	Surface	Indepedent Producer Operator	Preparation Plant	Delbarton Mining Company	"P.O. Box 310, Delbarton, WV 25670"	-	0	9	"23,438"
2012	4605649	Delbarton Preparation Plant	West Virginia (Southern)	Mingo	Active	Underground	Indepedent Producer Operator	Preparation Plant	Delbarton Mining Company	"P.O. Box 310, Delbarton, WV 25670"	-	0	17	"45,498"
2012	4605890	Miller Creek Preparation Plant	West Virginia (Southern)	Mingo	Active	Surface	Operating Subsidiary	Preparation Plant	Consol Of Kentucky Inc	"P.O. Box 76, Naugatuck, WV 25685"	-	0	5	"10,276"
2012	4605890	Miller Creek Preparation Plant	West Virginia (Southern)	Mingo	Active	Underground	Operating Subsidiary	Preparation Plant	Consol Of Kentucky Inc	"P.O. Box 76, Naugatuck, WV 25685"	-	0	28	"63,127"
2012	4605978	Bronzite Iii	West Virginia (Southern)	Mingo	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	Consol Of Kentucky Inc	"P.O. Box 76, Naugatuck, WV 25685"	-	"120,822"	32	"55,014"
2012	4606089	Minway Surface	West Virginia (Southern)	Mingo	Active	Surface	Indepedent Producer Operator	Mine only	Consol Of Kentucky Inc	"P.O. Box 76, Naugatuck, WV 25685"	-	"405,334"	18	"46,710"
2012	4607165	North Surface Mine	West Virginia (Southern)	Mingo	Active	Surface	Operating Subsidiary	Mine only	Alex Energy Inc	"P.O. Box 1100, Holden, WV 25625"	-	"688,745"	69	"162,765"
2012	4607406	Mingo No 1	West Virginia (Southern)	Mingo	Active	Surface	Operating Subsidiary	Preparation Plant	Hampden Coal Company Llc	"P.O. Box 1389, Gilbert, WV 25621"	-	0	4	"10,076"
2012	4607406	Mingo No 1	West Virginia (Southern)	Mingo	Active	Underground	Operating Subsidiary	Preparation Plant	Hampden Coal Company Llc	"P.O. Box 1389, Gilbert, WV 25621"	-	0	37	"90,680"
2012	4607545	Mine No 1	West Virginia (Southern)	Mingo	Active	Surface	Operating Subsidiary	Mine only	Premium Energy Llc	"P.O. Box 469, Williamson, WV 25661"	-	"741,923"	114	"298,926"
2012	4607551	Mingo No 2	West Virginia (Southern)	Mingo	Active	Surface	Operating Subsidiary	Preparation Plant	Hampden Coal Company Llc	"P.O. Box 1389, Gilbert, WV 25621"	-	0	4	"7,862"
2012	4607551	Mingo No 2	West Virginia (Southern)	Mingo	Active	Underground	Operating Subsidiary	Preparation Plant	Hampden Coal Company Llc	"P.O. Box 1389, Gilbert, WV 25621"	-	0	3	"7,861"
2012	4607695	Lower Pete Branch Alma Mine	West Virginia (Southern)	Mingo	"Active, men working, not producing"	Surface	Operating Subsidiary	Mine only	Chafin Branch Coal Co Llc	"P.O. Box 1389, Gilbert, WV 25621"	-	"141,227"	24	"45,776"
2012	4607985	Black Bear Preparation Plant	West Virginia (Southern)	Mingo	Active	Surface	Contractor	Preparation Plant	Cobra Natural Resources Llc	"P.O. Box 40, Wharncliffe, WV 25651"	-	0	13	"30,443"
2012	4607985	Black Bear Preparation Plant	West Virginia (Southern)	Mingo	Active	Underground	Contractor	Preparation Plant	Cobra Natural Resources Llc	"P.O. Box 40, Wharncliffe, WV 25651"	-	0	20	"47,615"
2012	4608122	Glen Alum Plant	West Virginia (Southern)	Mingo	Active	Underground	Operating Subsidiary	Preparation Plant	"Glen Alum Operations, Llc"	"P.O. Box 110, Wharncliffe, WV 25651"	-	0	16	"48,547"
2012	4608495	Auger #1	West Virginia (Southern)	Mingo	Active	Surface	Indepedent Producer Operator	Mine only	J & L Auger Inc	"P.O. Box 4308, Chapmanville, WV 25508"	-	"5,165"	2	688
2012	4608563	Ragland Loadout	West Virginia (Southern)	Mingo	Active	Surface	Operating Subsidiary	Preparation Plant	Phoenix Coal-Mac Mining Inc	"P.O. Box 1050, Holden, WV 25625"	-	0	36	"49,141"
2012	4608626	Tug Fork Preparation Plant	West Virginia (Southern)	Mingo	Active	Surface	Indepedent Producer Operator	Preparation Plant	Cam Mining Llc	"P.O. Box 1169, Pikeville, KY 41501"	-	0	6	"16,319"
2012	4608632	No 9 Surface	West Virginia (Southern)	Mingo	Active	Surface	Operating Subsidiary	Mine only	"White Flame Energy, Inc"	"P.O. Box 469, Williamson, WV 25661"	-	"231,464"	30	"61,885"
2012	4608715	Pond Creek Mine No. 1	West Virginia (Southern)	Mingo	Active	Underground	Operating Subsidiary	Mine only	"Glen Alum Operations, Llc"	"P.O. Box 110, Wharncliffe, WV 25651"	-	"52,551"	25	"60,682"
2012	4608730	Mountaineer Alma A Mine	West Virginia (Southern)	Mingo	Active	Underground	Operating Subsidiary	Mine only	Cobra Natural Resources Llc	"P.O. Box 40, Wharncliffe, WV 25651"	-	"296,717"	107	"265,844"
2012	4608778	No 3	West Virginia (Southern)	Mingo	Active	Underground	Operating Subsidiary	Mine only	Rockhouse Creek Development Ll	"P.O. Box 1389, Gilbert, WV 25621"	-	"188,282"	54	"134,528"
2012	4608808	Ruby Energy	West Virginia (Southern)	Mingo	Active	Underground	Operating Subsidiary	Mine only	"Spartan Mining Co., Inc."	"P.O. Box 310, Delbarton, WV 25670"	-	"631,642"	145	"329,285"
2012	4608812	Upper Cedar Grove No 4	West Virginia (Southern)	Mingo	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	"Glen Alum Operations, Llc"	"P.O. Box 110, Wharncliffe, WV 25651"	-	"9,056"	11	"26,272"
2012	4608904	Patton No 11	West Virginia (Southern)	Mingo	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Dfm Coal, Llc"	"P.O. Box 886, Lewisburg, WV 24901"	-	"88,147"	27	"62,165"
2012	4608930	Grapevine South Surface Mine	West Virginia (Southern)	Mingo	Active	Surface	Contractor	Mine only	Cam Mining Llc	"P.O. Box 1169, Pikeville, KY 41502"	-	"358,159"	44	"118,976"
