State	rank	HS6	Abbreviation	val2011	val2012	val2013	val2014	share11	share12	share13	share14	change
Virginia	7	550200	ARTIFICIAL FILAMENT TOW	328.47	365.86	432.47	436.62	1.8123	2.0008	2.41	2.2747	0.96
Virginia	8	481032	KRAFT PAPER OV150G/M2, BLEACH, 95% W FIB CH P	447.33	426.38	413.75	414.14	2.4681	2.3318	2.3057	2.1576	0.09
Virginia	9	230400	SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G	249.15	344.95	306	305.07	1.3747	1.8865	1.7052	1.5893	-0.3
Virginia	10	300210	ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO	32.74	14.33	18	262.57	0.1806	0.0784	0.1003	1.3679	1358.46
Virginia	11	390810	POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12	150.17	156.67	215.47	218.38	0.8285	0.8568	1.2007	1.1377	1.35
Virginia	12	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	599.97	557.98	365.33	207.97	3.3102	3.0514	2.0358	1.0835	-43.07
Virginia	13	470321	CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL	6.09	60.93	185.09	204.85	0.0336	0.3332	1.0314	1.0672	10.67
Virginia	14	980220	MEDICINAL & PHARMACEUTICAL EXPORTS, DONATED	186.65	161.2	190.39	203.84	1.0298	0.8815	1.061	1.062	7.07
Virginia	15	240120	TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED	194.38	179.7	261.52	197.55	1.0725	0.9828	1.4573	1.0292	-24.46
Virginia	16	390890	POLYAMIDES NESOI, IN PRIMARY FORMS	158.29	135.94	170.24	183.85	0.8734	0.7434	0.9487	0.9578	7.99
Virginia	17	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	129.6	167.01	186.72	182.06	0.715	0.9133	1.0405	0.9485	-2.5
Virginia	18	870899	PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO	131.87	282.01	194.82	179.67	0.7275	1.5423	1.0857	0.9361	-7.78
Virginia	19	300420	ANTIBIOTICS NESOI, IN DOSAGE FORM	221.54	199.73	188.67	177.08	1.2223	1.0923	1.0514	0.9226	-6.14
Virginia	20	20714	CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F	135.57	159.46	154.13	165.26	0.748	0.872	0.8589	0.861	7.22
Virginia	21	930690	BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR	18.57	170.19	53.58	159.56	0.1024	0.9307	0.2986	0.8313	197.78
Virginia	22	880260	SPACECRAFT & SUBORBITAL AND SPACE LAUNCH VEHI	0	208	199	155.15	0	1.1375	1.1089	0.8083	-22.04
Virginia	23	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	121.77	130.3	117.57	152.59	0.6719	0.7126	0.6552	0.795	29.78
Virginia	24	310221	AMMONIUM SULFATE	196.55	230.48	156.26	152.13	1.0844	1.2604	0.8708	0.7926	-2.64
Virginia	25	150710	SOYBEAN OIL & FRACTIONS, CRUDE, WHETH/NOT DEG	185.14	143.33	119.33	150.7	1.0215	0.7838	0.665	0.7851	26.28
Virgin Islands	0	0	World	2315.77	867.39	997.03	1452.91	0.1562	0.0561	0.0631	0.0895	45.72
Virgin Islands	0	25	Top 25	1943.61	832.94	985.36	1448.5	83.9293	96.0288	98.8296	99.6965	47
Virgin Islands	1	271019	PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO	1911.19	734.97	868.9	1109.24	82.5291	84.7339	87.1485	76.346	27.66
Virgin Islands	2	271012	LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD	0	57.74	74.21	274.84	0	6.6567	7.4429	18.9164	270.36
Virgin Islands	3	711319	JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME	18.41	22.31	18.04	17.23	0.7951	2.5717	1.8095	1.1861	-4.48
Virgin Islands	4	711620	ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN	3.74	3.48	7.12	9.35	0.1614	0.4013	0.7143	0.6439	31.36
Virgin Islands	5	846229	BENDNG FOLDNG ETC MACH FOR WORK MET N NMCAL C	0	0	0	7.7	0	0	0	0.5296	0
Virgin Islands	6	710239	DIAMONDS, NONINDUSTRIAL, WORKED	2.2	3.92	6.19	7.3	0.0949	0.4522	0.6212	0.5027	17.94
Virgin Islands	7	711419	ARTLS OF GLD OR PLAT NESOI	0	0.18	0	4.38	0	0.0206	0	0.3015	0
Virgin Islands	8	441600	CASKS, BARRELS, VATS, ETC. AND PARTS, OF WOOD	0	0	0	2.97	0	0	0	0.2043	0
Virgin Islands	9	846190	MACH TOOLS WORKNG BY REMOVNG METAL, ETC NESOI	0	0	0	2.39	0	0	0	0.1647	0
Virgin Islands	10	251710	PEBBLES, GRAVEL ETC. FOR CONCRETE AGGREGATES	0.92	1.31	1.29	2.21	0.0396	0.1515	0.129	0.1521	71.76
Virgin Islands	11	890391	SAILBOATS, WITH OR WITHOUT AUXILIARY MOTOR	0.9	0.61	3.77	1.92	0.0387	0.07	0.378	0.1321	-49.08
Virgin Islands	12	890392	MOTORBOATS, OTHER THAN OUTBOARD MOTORBOATS	4.59	3.93	1.81	1.91	0.1982	0.4534	0.1816	0.1311	5.22
Virgin Islands	13	841950	HEAT EXCHANGE UNITS, INDUSTRIAL TYPE	0	0	0	1.54	0	0	0	0.1063	0
Virgin Islands	14	720449	FERROUS WASTE & SCRAP NESOI	0.56	2.84	1.11	0.99	0.0241	0.3274	0.111	0.0682	-10.48
Virgin Islands	15	980310	EXPORTS OF MILITARY WEARING APPAREL OF ALL TY	0.02	0.07	0	0.79	0.0009	0.0075	0	0.0543	0
Virgin Islands	16	220300	BEER MADE FROM MALT	0.61	0.64	0.6	0.72	0.0263	0.0734	0.0605	0.0496	19.61
Virgin Islands	17	847989	MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION	0	0	0	0.5	0	0	0	0.0342	0
Virgin Islands	18	840721	OUTBOARD ENGINES FOR MARINE PROPULSION	0.22	0.33	0.2	0.49	0.0093	0.0385	0.02	0.0337	145.7
Virgin Islands	19	911430	CLOCK OR WATCH DIALS	0	0	0	0.44	0	0	0	0.0306	0
Virgin Islands	20	847910	MACHINERY FOR PUBLIC WORKS, BUILDING OR THE L	0	0	0	0.44	0	0	0	0.0303	0
Virgin Islands	21	391510	WASTE, PARING AND SCRAP OF ETHYLENE POLYMERS	0	0.01	0.05	0.3	0	0.0007	0.0048	0.0204	519.85
Virgin Islands	22	870390	PASSENGER MOTOR VEHICLES, NESOI	0.15	0.39	1.88	0.25	0.0064	0.0449	0.189	0.0169	-87
Virgin Islands	23	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	0.12	0.2	0.19	0.24	0.0052	0.0229	0.0192	0.0168	26.96
Virgin Islands	24	370790	CHEM PREP,PHOTO USE, MEAS/RTL SALE, NESOI	0	0	0	0.19	0	0	0	0.0128	0
Virgin Islands	25	890310	INFLATABLE YACHTS, VESSELS, FOR PLES, SPORTS	0	0.02	0	0.18	0	0.0022	0	0.012	0
Vermont	0	0	World	4274.55	4139.18	4026.06	3642.58	0.2883	0.2678	0.2549	0.2244	-9.53
Vermont	0	25	Top 25	2896.47	3263.65	3195.99	2845.47	67.7607	78.8476	79.3824	78.1171	-10.97
Vermont	1	854231	PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG	1414.59	1378.72	1401.21	1393.48	33.0933	33.309	34.8034	38.2554	-0.55
Vermont	2	854239	ELECTRONIC INTEGRATED CIRCUITS, NESOI	1046.39	1109.67	943.79	800.6	24.4794	26.8088	23.4421	21.9789	-15.17
Vermont	3	847330	PARTS & ACCESSORIES FOR ADP MACHINES & UNITS	33.53	28.77	132.83	60.59	0.7845	0.6951	3.2993	1.6635	-54.38
Vermont	4	847790	PTS MACH FOR WORK RUBBER/PLAST/MFG RBBR/PLSTC	59.22	52.98	63.72	47.55	1.3854	1.2799	1.5826	1.3054	-25.37
Vermont	5	950691	ARTCL/EQUIP F GEN PHYS EXERC, GYMN ETC NESOI;	26.53	31.49	39.34	45.63	0.6206	0.7608	0.977	1.2526	15.99
Vermont	6	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	51.32	65.16	53.79	44.95	1.2005	1.5743	1.3361	1.2341	-16.43
Vermont	7	481092	PPR/PBRD EX KRFT/GRPHC CLAY COATD MULTI-PLY R	39.88	37	34.49	38.48	0.9328	0.8939	0.8566	1.0563	11.57
Vermont	8	854233	AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS	9.76	14.35	18.03	34.68	0.2284	0.3467	0.4477	0.9521	92.39
Vermont	9	190110	FOOD PREPARATIONS FOR INFANTS, RETAIL SALE NE	18.43	31.67	46.59	34.15	0.4311	0.7652	1.1571	0.9376	-26.69
Vermont	10	870894	STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI	13.49	31.22	15.72	30.85	0.3157	0.7543	0.3904	0.847	96.28
Vermont	11	381800	CHEM ELEM DOPED, USED IN ELECTRON, DISCS WAFE	0.47	10.16	16.79	30.03	0.0109	0.2455	0.4169	0.8244	78.9
Vermont	12	180620	CHOCOLATE PREP NESOI, IN BLOCKS ETC. OVER 2 K	17.66	25.06	22.62	28.79	0.4132	0.6054	0.5617	0.7903	27.28
Vermont	13	902730	SPCTMTR SPCTRPHTMTR ETC USING OPTICAL RADIATI	20.38	23.3	21.85	24.05	0.4769	0.563	0.5427	0.6602	10.07
Vermont	14	40210	MLK & CRM,CNTD,SWT,POWDR,GRAN/SOLIDS,NOV 1.5%	2.43	1.93	10.38	22.76	0.0568	0.0465	0.2578	0.6248	119.24
Vermont	15	854449	INSULATED ELECTRIC CONDUCTORS =< 80 V NESOI	17.61	32.94	41.53	22.07	0.412	0.7958	1.0314	0.6059	-46.85
Vermont	16	40410	WHEY & MODFD WHEY WHET/NT CNCNTRTD CNTG ADD S	16.75	19.56	24.87	21.98	0.3919	0.4725	0.6178	0.6035	-11.61
Vermont	17	540419	SYNTH MONOFIL GT=67 DCTEX CRS-SEC DIM LT=1MM	19.8	21.51	19.54	21.07	0.4633	0.5196	0.4852	0.5783	7.83
Vermont	18	902610	INST & APPRTS, MEASURE/CHECKING FLOW/LEVEL OF	18.22	23.33	18.3	20.75	0.4263	0.5636	0.4546	0.5698	13.4
Vermont	19	848180	TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL	18.9	29.1	32.09	20.24	0.4421	0.7031	0.797	0.5558	-36.91
Vermont	20	847141	DIGITAL ADP MACH,WITH CP UNIT,INPUT,OUTPUT, N	1.35	3.54	13.51	19.45	0.0316	0.0855	0.3355	0.5341	44.01
Vermont	21	180690	COCOA PREPARATIONS, NOT IN BULK FORM, NESOI	14.07	14.11	14.71	18	0.3291	0.3409	0.3653	0.4941	22.39
Vermont	22	300490	MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK	8.6	7.9	11	17.34	0.2012	0.1908	0.2733	0.4759	57.58
Vermont	23	210690	FOOD PREPARATIONS NESOI	17.83	25.66	11.53	17.09	0.4171	0.62	0.2865	0.4693	48.2
Vermont	24	950450	VIDEO GAME CONSOLES & MACH, EXC OF SUBHEAD 95	0	236.1	176.28	16.99	0	5.7039	4.3784	0.4666	-90.36
Vermont	25	440791	OAK WOOD, SAWN, SLICED ETC, OVER 6 MM THICK	9.26	8.42	11.51	13.9	0.2166	0.2033	0.286	0.3815	20.69
Washington	0	0	World	64800.27	75655.12	81636.9	90645.9	4.371	4.8945	5.1682	5.5841	11.04
Washington	0	25	Top 25	38854.31	57216.45	63212.02	71809.71	59.9601	75.628	77.4307	79.22	13.6
Washington	1	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	27091.74	36724.54	42572.21	47779.76	41.8081	48.542	52.1483	52.7103	12.23
Washington	2	120190	SOYBEANS, NESOI	0	5477.64	4637.63	5425.71	0	7.2403	5.6808	5.9856	16.99
Washington	3	271019	PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO	2443.23	2300.06	3263.84	2890.39	3.7704	3.0402	3.998	3.1887	-11.44
Washington	4	100199	WHEAT AND MESLIN, NESOI	0	2534.44	2455.64	1949.48	0	3.35	3.008	2.1507	-20.61
Washington	5	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	62.65	37.11	78.65	1918.58	0.0967	0.0491	0.0963	2.1166	2339.46
Washington	6	100590	CORN (MAIZE), OTHER THAN SEED CORN	2599.45	1649.27	834.82	1750.31	4.0115	2.18	1.0226	1.9309	109.66
Washington	7	271012	LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD	0	1211.3	1090.57	1107.08	0	1.6011	1.3359	1.2213	1.51
Washington	8	440320	CONIFEROUS WOOD IN THE ROUGH, NOT TREATED	989.97	731.8	1076.19	1024.24	1.5277	0.9673	1.3183	1.1299	-4.83
Washington	9	880240	AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG	0	317.17	529.36	913.69	0	0.4192	0.6484	1.008	72.6
Washington	10	80810	APPLES, FRESH	770.67	824.74	844.89	840.57	1.1893	1.0901	1.0349	0.9273	-0.51
Washington	11	901812	ULTRASONIC SCANNING APPARATUS	588.89	663.02	666.13	742.91	0.9088	0.8764	0.816	0.8196	11.53
Washington	12	200410	POTATOES, PREPARED ETC., NO VINEGAR ETC., FRO	656.01	752.56	763.13	734.12	1.0124	0.9947	0.9348	0.8099	-3.8
Washington	13	120810	FLOURS AND MEALS OF SOYBEANS	0.66	418.36	566.82	594.94	0.001	0.553	0.6943	0.6563	4.96
Washington	14	280461	SILICON CONTAIN BY WT NT < 99.99% OF SILICON	849.31	491.09	430.95	464.04	1.3107	0.6491	0.5279	0.5119	7.68
Washington	15	121490	FORAGE PRODUCTS NESOI (HAY, CLOVER, VETCHES,	443.85	505.27	505.27	454.04	0.685	0.6679	0.6189	0.5009	-10.14
Washington	16	710239	DIAMONDS, NONINDUSTRIAL, WORKED	63.5	161.61	313.83	415.92	0.098	0.2136	0.3844	0.4588	32.53
Washington	17	720449	FERROUS WASTE & SCRAP NESOI	759.09	639.2	482.05	390.5	1.1714	0.8449	0.5905	0.4308	-18.99
Washington	18	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	141.24	142.15	141.34	379.21	0.218	0.1879	0.1731	0.4183	168.3
Washington	19	760612	ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH	269.85	356.42	430.4	320.28	0.4164	0.4711	0.5272	0.3533	-25.59
Washington	20	40210	MLK & CRM,CNTD,SWT,POWDR,GRAN/SOLIDS,NOV 1.5%	292.07	233.65	229.34	306.43	0.4507	0.3088	0.2809	0.3381	33.61
Washington	21	80929	CHERRIES, FRESH, NESOI	0	280.1	221.36	306.11	0	0.3702	0.2711	0.3377	38.29
Washington	22	440710	CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T	335.78	282.4	362.27	293.45	0.5182	0.3733	0.4438	0.3237	-19
Washington	23	842720	SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NE	73.04	112.02	280.18	289.66	0.1127	0.1481	0.3432	0.3196	3.38
Washington	24	681510	NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON	78.1	136.4	172.82	278.23	0.1205	0.1803	0.2117	0.3069	61
Washington	25	271312	PETROLEUM COKE, CALCINED	345.2	234.12	262.34	240.07	0.5327	0.3095	0.3214	0.2648	-8.49
Wisconsin	0	0	World	22068.88	23119.17	23109.31	23432.55	1.4886	1.4957	1.463	1.4435	1.4
Wisconsin	0	25	Top 25	5343.01	5703.43	5507.21	5827.73	24.2106	24.6697	23.8311	24.8702	5.82
Wisconsin	1	870190	TRACTORS, NESOI	399.4	381.07	304.43	378.15	1.8098	1.6483	1.3173	1.6138	24.22
Wisconsin	2	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	270.07	274.06	261.53	368.18	1.2238	1.1854	1.1317	1.5712	40.78
Wisconsin	3	870899	PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO	132.82	119.83	221.08	365.26	0.6018	0.5183	0.9567	1.5588	65.21
Wisconsin	4	901819	ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS	371.3	369.08	379.36	336.54	1.6825	1.5964	1.6416	1.4362	-11.29
Wisconsin	5	842952	MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRS	453.77	462.33	418.91	307.99	2.0561	1.9998	1.8128	1.3144	-26.48
Wisconsin	6	293729	ADRENAL CORTICAL HORMONES AND DERIV NESOI	28.51	45.03	38.34	300.59	0.1292	0.1948	0.1659	1.2828	684.11
Wisconsin	7	902212	COMPUTED TOMOGRAPHY APPARATUS	256.03	239.78	195.08	240.64	1.1601	1.0371	0.8442	1.027	23.36
Wisconsin	8	902290	X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT	201.36	218.91	183.03	231.58	0.9124	0.9469	0.792	0.9883	26.53
Wisconsin	9	843149	PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.	840.05	1009.34	687.14	221.74	3.8065	4.3658	2.9734	0.9463	-67.73
Wisconsin	10	840721	OUTBOARD ENGINES FOR MARINE PROPULSION	174.6	202.32	233.62	215.7	0.7912	0.8751	1.0109	0.9205	-7.67
Wisconsin	11	382200	COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA	119.72	121.84	189.87	214.28	0.5425	0.527	0.8216	0.9145	12.86
Wisconsin	12	220720	ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STR	241.72	282.1	176.09	205.85	1.0953	1.2202	0.762	0.8785	16.9
Wisconsin	13	490290	NEWSPAPERS, ETC APPEARING LESS THAN 4 TIMES P	287.71	259.19	226.92	205.56	1.3037	1.1211	0.9819	0.8772	-9.41
Wisconsin	14	210690	FOOD PREPARATIONS NESOI	148.49	180.6	174.24	202.92	0.6728	0.7812	0.754	0.866	16.46
Wisconsin	15	430110	MINK FURSKINS, RAW, WHOLE	76.11	99.11	147.29	202.48	0.3449	0.4287	0.6373	0.8641	37.47
Wisconsin	16	392690	ARTICLES OF PLASTICS, NESOI	112.81	144.04	160.62	200.01	0.5112	0.623	0.695	0.8535	24.52
Wisconsin	17	901890	INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N	167.1	195.49	205.58	196.63	0.7572	0.8456	0.8896	0.8391	-4.36
Wisconsin	18	847149	DIGITAL ADP MAC & UNITS,ENTERED AS SYSTEMS, N	67.73	70.01	154.17	192.68	0.3069	0.3028	0.6671	0.8223	24.98
Wisconsin	19	841869	REFRIGERATING/FREEZING EQUIPMENT, NESOI	219.55	188.24	190.93	188.27	0.9948	0.8142	0.8262	0.8034	-1.39
Wisconsin	20	840991	SPARK-IGNITION INT COMBUSTION PISTON ENG PTS	161.72	157.23	160.42	182.25	0.7328	0.6801	0.6942	0.7778	13.61
Wisconsin	21	850440	STATIC CONVERTERS; ADP POWER SUPPLIES	165.61	166.86	214.06	180.89	0.7504	0.7217	0.9263	0.7719	-15.5
Wisconsin	22	901813	MAGNETIC RESONANCE IMAGING APPARATUS	161.32	181.54	201.77	179.25	0.731	0.7852	0.8731	0.765	-11.16
Wisconsin	23	853710	CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10	112.37	146.85	171.52	171.24	0.5092	0.6352	0.7422	0.7308	-0.16
Wisconsin	24	250510	SILICA SANDS AND QUARTZ SANDS, NATURAL	66.16	59.62	101.91	169.99	0.2998	0.2579	0.441	0.7255	66.81
Wisconsin	25	847150	DIGITAL PROCESSING UNITS, N.E.S.O.I.	106.98	128.97	109.32	169.06	0.4848	0.5579	0.473	0.7215	54.65
West Virginia	0	0	World	9039.17	11407.17	8630.6	7496.04	0.6097	0.738	0.5464	0.4618	-13.15
West Virginia	0	25	Top 25	6659.87	9087.03	6246.05	6097.09	73.6779	79.6606	72.371	81.3374	-2.38
West Virginia	1	270112	BITUMINOUS COAL, NOT AGGLOMERATED	5294.51	7431.29	4548.08	3113.8	58.5729	65.1457	52.6971	41.5393	-31.54
West Virginia	2	848350	FLYWHEELS AND PULLEYS, INCLUDING PULLEY BLOCK	0.18	0.12	2.23	563.28	0.002	0.0011	0.0259	7.5143	25111.68
West Virginia	3	848340	GEARS; BALL OR ROLLER SCREWS; GEAR BOXES, ETC	2.82	3.51	4.39	514.59	0.0312	0.0308	0.0509	6.8648	11617.23
West Virginia	4	390810	POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12	226.76	233.12	247.57	247.34	2.5087	2.0437	2.8685	3.2996	-0.09
West Virginia	5	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	184.02	282.13	195.92	172.88	2.0358	2.4733	2.2701	2.3063	-11.76
West Virginia	6	902139	ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO	126.39	157.34	126.54	161.94	1.3983	1.3793	1.4662	2.1603	27.97
West Virginia	7	391190	POLYSULFIDES, POLYSULFONES & OTHER NESOI, PRI	2.62	10.06	86.02	141.83	0.029	0.0882	0.9967	1.8921	64.88
West Virginia	8	760612	ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH	55.63	78.72	78.48	139.04	0.6154	0.6901	0.9094	1.8549	77.16
West Virginia	9	390720	POLYETHERS NESOI, PR FMS	119.97	113.06	102.09	121.4	1.3272	0.9911	1.1829	1.6195	18.91
West Virginia	10	390799	POLYESTERS NESOI, UNSATURATED, PR FMS	76.74	86.62	86.3	108.61	0.849	0.7593	0.9999	1.4488	25.85
West Virginia	11	390710	POLYACETALS, PR FMS	84.76	93.93	96.87	98.6	0.9377	0.8235	1.1224	1.3153	1.78
West Virginia	12	390230	PROPYLENE COPOLYMERS, PR FMS	88.48	90.74	110.07	80.4	0.9789	0.7955	1.2754	1.0726	-26.95
West Virginia	13	340213	NONIONIC ORGANIC SURFACE-ACTIVE AGENTS	66.45	64.89	75.16	70.48	0.7351	0.5688	0.8708	0.9402	-6.22
West Virginia	14	291219	ACYCLIC ALDEHYDES WITHOUT OTHER OXY FUNC NESO	36.19	48.24	50.85	59.85	0.4003	0.4229	0.5892	0.7985	17.71
West Virginia	15	902710	GAS OR SMOKE ANALYSIS APPARATUS	63.92	67.75	70.41	58.71	0.7071	0.5939	0.8158	0.7832	-16.62
West Virginia	16	750620	NICKLE PLATES, SHEETS, STRIP AND FOIL, ALLOYE	47.84	41.42	44.52	56.87	0.5292	0.3631	0.5158	0.7586	27.74
West Virginia	17	271012	LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD	0	38.6	64.62	52.08	0	0.3384	0.7487	0.6948	-19.4
West Virginia	18	391000	SILICONES, IN PRIMARY FORMS	46.38	43.23	43.53	48.67	0.5131	0.379	0.5044	0.6492	11.8
West Virginia	19	440791	OAK WOOD, SAWN, SLICED ETC, OVER 6 MM THICK	15.3	20.73	23.91	47.74	0.1693	0.1817	0.277	0.6369	99.69
West Virginia	20	293190	ORGANO-INORGANIC COMPOUNDS, NESOI	0	37.49	38.35	47.57	0	0.3287	0.4444	0.6346	24.03
West Virginia	21	390599	VINYL POLYMERS IN PRIMARY FORMS, N.E.S.O.I.	36.72	41.48	39.37	43.53	0.4062	0.3636	0.4561	0.5807	10.56
West Virginia	22	391239	CELLULOSE ETHERS NESOI, PR FMS	33.8	30.11	40.65	40.91	0.3739	0.2639	0.471	0.5457	0.64
West Virginia	23	381512	SUPPORTED CATALYSTS W PREC METAL/PREC MTL COM	6.25	19.69	16.7	39.66	0.0691	0.1726	0.1935	0.5291	137.52
West Virginia	24	440799	NONCONIFEROUS WOOD NESOI, SAWN, SLICED ETC, O	19.7	25.92	24.01	34.72	0.2179	0.2272	0.2781	0.4632	44.64
West Virginia	25	390690	ACRYLIC POLYMERS NESOI, IN PRIMARY FORMS	24.44	26.83	29.42	32.61	0.2704	0.2352	0.3409	0.435	10.84
Wyoming	0	0	World	1218.71	1420.96	1335.65	1757.15	0.0822	0.0919	0.0846	0.1082	31.56
Wyoming	0	25	Top 25	956.67	1161.94	1158.63	1631.5	78.4982	81.7717	86.747	92.8497	40.81
Wyoming	1	283620	DISODIUM CARBONATE	735.06	872.92	826.09	890.89	60.3147	61.4315	61.8496	50.7012	7.84
Wyoming	2	270900	CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER	11.23	55.34	43.91	421.94	0.9216	3.8949	3.2876	24.0128	860.92
Wyoming	3	280429	RARE GASES, OTHER THAN ARGON	3.79	4.77	5.36	52.54	0.3113	0.3357	0.4015	2.9902	879.75
Wyoming	4	271012	LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD	0	35.52	44.37	45.47	0	2.4995	3.322	2.5877	2.48
Wyoming	5	250810	BENTONITE, INCLUDING CALCINED	44.31	45.87	46.35	33.16	3.6356	3.2284	3.4701	1.8873	-28.45
Wyoming	6	843049	BORING OR SINKING MACH NESOI, NOT SELF-PROPEL	0.13	0	0	19.19	0.0106	0	0	1.092	0
Wyoming	7	271113	BUTANES, LIQUEFIED	4.24	3.45	11.61	17.68	0.3478	0.2431	0.8695	1.0063	52.25
Wyoming	8	681510	NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON	3.38	0	0.49	13.65	0.2776	0	0.0366	0.7771	2696.08
Wyoming	9	843149	PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.	5.76	9.36	9.01	12.4	0.4725	0.6587	0.6746	0.706	37.67
Wyoming	10	680919	PLSTER BOARDS PANELS ETC NOT ORNAMENTED NESOI	10.26	7.99	10.68	10.14	0.8417	0.5625	0.7993	0.5772	-5
Wyoming	11	250840	CLAYS NESOI, INCLUDING BALL CLAYS, INCL CALCI	6.62	5.21	6.83	9.96	0.5431	0.3666	0.5115	0.5667	45.75
Wyoming	12	283630	SODIUM HYDROGENCARBONATE (SODIUM BICARBONATE)	3.86	6.21	7.53	9.8	0.317	0.4369	0.5637	0.5578	30.17
Wyoming	13	870790	BODIES F ROAD TRACTORS AND MOTOR VEH(PUB TRAN	9.17	15.17	18.81	9.5	0.7523	1.0673	1.4084	0.5409	-49.47
Wyoming	14	843069	MOVING, GRADING ETC MACHINES ETC NESOI, NO SE	0	0.38	0	9.28	0.0004	0.0264	0	0.5279	0
Wyoming	15	271311	PETROLEUM COKE, NOT CALCINED	7.45	6.02	8.69	9.1	0.6109	0.4235	0.6505	0.5178	4.71
Wyoming	16	382490	PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY,	3.84	6.01	7.36	8.79	0.3151	0.4226	0.5513	0.5	19.32
Wyoming	17	843143	PARTS FOR BORING OR SINKING MACHINERY, NESOI	17	18.57	14.28	8.47	1.395	1.3066	1.0689	0.4822	-40.65
Wyoming	18	841391	PARTS OF PUMPS FOR LIQUIDS	9.56	3.57	2.07	7.73	0.7842	0.2511	0.1549	0.4397	273.59
Wyoming	19	680911	PLSTR BRDS ETC NT ORNA, FCD W PPR O PPRBRD ON	13.96	9.14	4.52	7.49	1.1455	0.643	0.3383	0.4265	65.89
Wyoming	20	290110	ACYCLIC HYDROCARBONS, SATURATED	13.5	18.38	21.12	7.47	1.1075	1.2936	1.5811	0.425	-64.64
Wyoming	21	284410	NATURAL URANIUM & COMPOUNDS, ALLOYS & CERAMIC	37.61	15.9	53.61	6.85	3.0861	1.1191	4.0135	0.3896	-87.23
Wyoming	22	730900	TANKS ETC, OVER 300 LITER CAPACITY, IRON OR S	0.11	3.22	1.55	6.11	0.0087	0.2268	0.1163	0.3474	293.1
Wyoming	23	901580	SURVEYING INSTRUMENTS AND APPLIANCES, NESOI E	10.61	12.58	8.7	5.15	0.8704	0.8851	0.6514	0.293	-40.82
Wyoming	24	283699	CARBONATES NESOI; PEROXOCARBONATES	4.2	3.99	3.52	4.53	0.3446	0.2805	0.2634	0.2579	28.81
