Month,Calendar Year,Fund Type,Land Category,Disbursement Type,State ,County,Commodity,Category,Disbursement
March,2020,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Other Distributions," (1,421,512.83)"
March,2020,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Rents & Bonuses," 144,785.60 "
March,2020,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Royalties," 10,939.32 "
March,2020,Reclamation Fund,Onshore,,,,Coal,Other Distributions," (2,537,037.36)"
March,2020,Reclamation Fund,Onshore,,,,Coal,Rents & Bonuses," 141,473.90 "
March,2020,Reclamation Fund,Onshore,,,,Coal,Royalties," 13,012,511.29 "
March,2020,Reclamation Fund,Onshore,,,,Gas,Other Distributions," 12,886.94 "
March,2020,Reclamation Fund,Onshore,,,,Gas,Royalties," 28,816,315.13 "
March,2020,Reclamation Fund,Onshore,,,,Gilsonite,Royalties," 76,280.28 "
March,2020,Reclamation Fund,Onshore,,,,Oil,Other Distributions, 927.64 
March,2020,Reclamation Fund,Onshore,,,,Oil,Royalties," 66,876,320.09 "
March,2020,Reclamation Fund,Onshore,,,,Oil & Gas,Other Distributions," 2,655,948.04 "
March,2020,Reclamation Fund,Onshore,,,,Oil & Gas,Rents & Bonuses," 287,907.20 "
March,2020,Reclamation Fund,Onshore,,,,Oil & Gas,Royalties," 1,777,902.86 "
March,2020,Reclamation Fund,Onshore,,,,Phosphate,Other Distributions," 1,354.80 "
March,2020,Reclamation Fund,Onshore,,,,Phosphate,Royalties," 117,848.02 "
March,2020,Reclamation Fund,Onshore,,,,Potassium,Other Distributions, 400.00 
March,2020,Reclamation Fund,Onshore,,,,Potassium,Royalties," 167,087.05 "
March,2020,Reclamation Fund,Onshore,,,,Sodium,Other Distributions," (14,953.36)"
March,2020,Reclamation Fund,Onshore,,,,Sodium,Royalties," 1,950,009.25 "
March,2020,State,Offshore,8(g),AK,,Oil,Royalties," 115,088.87 "
March,2020,State,Offshore,8(g),AL,,,Royalties," (90,491.56)"
March,2020,State,Offshore,8(g),AL,,Gas,Royalties," 100,716.93 "
March,2020,State,Offshore,8(g),AL,,Oil,Royalties, 232.04 
March,2020,State,Offshore,8(g),AL,,Oil & Gas,Other Distributions," (10,457.41)"
March,2020,State,Offshore,8(g),CA,,Gas,Royalties," 2,318.91 "
March,2020,State,Offshore,8(g),CA,,Oil,Royalties," 146,849.44 "
March,2020,State,Offshore,8(g),CA,,Oil & Gas,Other Distributions," 2,263.67 "
March,2020,State,Offshore,8(g),CA,,Oil & Gas,Royalties, 1.56 
March,2020,State,Offshore,8(g),LA,,,Royalties," (124,665.00)"
March,2020,State,Offshore,8(g),LA,,Gas,Royalties," 118,815.68 "
March,2020,State,Offshore,8(g),LA,,Oil,Other Distributions, (882.79)
March,2020,State,Offshore,8(g),LA,,Oil,Royalties," 202,410.09 "
March,2020,State,Offshore,8(g),LA,,Oil & Gas,Other Distributions," 4,412.50 "
March,2020,State,Offshore,8(g),MS,,,Royalties," 55,267.20 "
March,2020,State,Offshore,8(g),MS,,Gas,Royalties," 3,920.51 "
March,2020,State,Offshore,8(g),MS,,Oil & Gas,Other Distributions, 187.13 
March,2020,State,Offshore,8(g),TX,,,Royalties," 165,028.70 "
March,2020,State,Offshore,8(g),TX,,Gas,Royalties," 6,160.27 "
March,2020,State,Offshore,8(g),TX,,Oil & Gas,Other Distributions, (966.79)
March,2020,State,Offshore,GoMESA,AL,,,Other Distributions," 42,547,725.24 "
March,2020,State,Offshore,GoMESA,AL,,,Sequestration," (2,510,315.79)"
March,2020,State,Offshore,GoMESA,AL,Baldwin County,,Other Distributions," 4,844,574.90 "
March,2020,State,Offshore,GoMESA,AL,Baldwin County,,Sequestration," (285,829.92)"
March,2020,State,Offshore,GoMESA,AL,Mobile County,,Other Distributions," 5,792,356.41 "
March,2020,State,Offshore,GoMESA,AL,Mobile County,,Sequestration," (341,749.03)"
March,2020,State,Offshore,GoMESA,LA,,,Other Distributions," 132,385,521.73 "
March,2020,State,Offshore,GoMESA,LA,,,Sequestration," (7,810,745.78)"
March,2020,State,Offshore,GoMESA,LA,Assumption Parish,,Other Distributions," 1,098,940.44 "
March,2020,State,Offshore,GoMESA,LA,Assumption Parish,,Sequestration," (64,837.49)"
March,2020,State,Offshore,GoMESA,LA,Calcasieu Parish,,Other Distributions," 1,741,752.23 "
March,2020,State,Offshore,GoMESA,LA,Calcasieu Parish,,Sequestration," (102,763.38)"
March,2020,State,Offshore,GoMESA,LA,Cameron Parish,,Other Distributions," 2,224,081.87 "
March,2020,State,Offshore,GoMESA,LA,Cameron Parish,,Sequestration," (131,220.83)"
March,2020,State,Offshore,GoMESA,LA,Iberia Parish,,Other Distributions," 1,738,778.78 "
March,2020,State,Offshore,GoMESA,LA,Iberia Parish,,Sequestration," (102,587.95)"
March,2020,State,Offshore,GoMESA,LA,Jefferson Parish,,Other Distributions," 2,745,811.44 "
March,2020,State,Offshore,GoMESA,LA,Jefferson Parish,,Sequestration," (162,002.87)"
March,2020,State,Offshore,GoMESA,LA,Lafourche Parish,,Other Distributions," 1,721,025.02 "
March,2020,State,Offshore,GoMESA,LA,Lafourche Parish,,Sequestration," (101,540.48)"
March,2020,State,Offshore,GoMESA,LA,Livingston Parish,,Other Distributions," 1,376,425.23 "
March,2020,State,Offshore,GoMESA,LA,Livingston Parish,,Sequestration," (81,209.09)"
March,2020,State,Offshore,GoMESA,LA,Orleans Parish,,Other Distributions," 2,276,200.43 "
March,2020,State,Offshore,GoMESA,LA,Orleans Parish,,Sequestration," (134,295.83)"
March,2020,State,Offshore,GoMESA,LA,Plaquemines Parish,,Other Distributions," 3,240,846.94 "
March,2020,State,Offshore,GoMESA,LA,Plaquemines Parish,,Sequestration," (191,209.97)"
March,2020,State,Offshore,GoMESA,LA,St. Bernard Parish,,Other Distributions," 1,560,745.48 "
March,2020,State,Offshore,GoMESA,LA,St. Bernard Parish,,Sequestration," (92,083.98)"
March,2020,State,Offshore,GoMESA,LA,St. Charles Parish,,Other Distributions," 1,175,249.53 "
March,2020,State,Offshore,GoMESA,LA,St. Charles Parish,,Sequestration," (69,339.72)"
March,2020,State,Offshore,GoMESA,LA,St. James Parish,,Other Distributions," 1,025,499.14 "
March,2020,State,Offshore,GoMESA,LA,St. James Parish,,Sequestration," (60,504.45)"
March,2020,State,Offshore,GoMESA,LA,St. John the Baptist Parish,,Other Distributions," 1,108,265.28 "
March,2020,State,Offshore,GoMESA,LA,St. John the Baptist Parish,,Sequestration," (65,387.65)"
March,2020,State,Offshore,GoMESA,LA,St. Martin Parish,,Other Distributions," 1,232,817.17 "
March,2020,State,Offshore,GoMESA,LA,St. Martin Parish,,Sequestration," (72,736.21)"
March,2020,State,Offshore,GoMESA,LA,St. Mary Parish,,Other Distributions," 1,449,642.27 "
March,2020,State,Offshore,GoMESA,LA,St. Mary Parish,,Sequestration," (85,528.89)"
March,2020,State,Offshore,GoMESA,LA,St. Tammany Parish,,Other Distributions," 1,809,063.23 "
March,2020,State,Offshore,GoMESA,LA,St. Tammany Parish,,Sequestration," (106,734.73)"
March,2020,State,Offshore,GoMESA,LA,Tangipahoa Parish,,Other Distributions," 1,324,983.45 "
March,2020,State,Offshore,GoMESA,LA,Tangipahoa Parish,,Sequestration," (78,174.02)"
March,2020,State,Offshore,GoMESA,LA,Terrebonne Parish,,Other Distributions," 2,526,181.46 "
March,2020,State,Offshore,GoMESA,LA,Terrebonne Parish,,Sequestration," (149,044.71)"
March,2020,State,Offshore,GoMESA,LA,Vermilion Parish,,Other Distributions," 1,720,071.07 "
March,2020,State,Offshore,GoMESA,LA,Vermilion Parish,,Sequestration," (101,484.19)"
March,2020,State,Offshore,GoMESA,MS,,,Other Distributions," 44,135,154.73 "
March,2020,State,Offshore,GoMESA,MS,,,Sequestration," (2,603,974.13)"
March,2020,State,Offshore,GoMESA,MS,Hancock County,,Other Distributions," 2,094,713.62 "
March,2020,State,Offshore,GoMESA,MS,Hancock County,,Sequestration," (123,588.10)"
March,2020,State,Offshore,GoMESA,MS,Harrison County,,Other Distributions," 4,288,815.78 "
March,2020,State,Offshore,GoMESA,MS,Harrison County,,Sequestration," (253,040.13)"
March,2020,State,Offshore,GoMESA,MS,Jackson County,,Other Distributions," 4,650,259.27 "
March,2020,State,Offshore,GoMESA,MS,Jackson County,,Sequestration," (274,365.30)"
March,2020,State,Offshore,GoMESA,TX,,,Other Distributions," 81,006,531.06 "
March,2020,State,Offshore,GoMESA,TX,,,Sequestration," (4,779,385.33)"
March,2020,State,Offshore,GoMESA,TX,Aransas County,,Other Distributions," 821,076.19 "
March,2020,State,Offshore,GoMESA,TX,Aransas County,,Sequestration," (48,443.50)"
March,2020,State,Offshore,GoMESA,TX,Brazoria County,,Other Distributions," 1,346,456.72 "
March,2020,State,Offshore,GoMESA,TX,Brazoria County,,Sequestration," (79,440.95)"
March,2020,State,Offshore,GoMESA,TX,Calhoun County,,Other Distributions," 1,099,549.14 "
March,2020,State,Offshore,GoMESA,TX,Calhoun County,,Sequestration," (64,873.40)"
March,2020,State,Offshore,GoMESA,TX,Cameron County,,Other Distributions," 1,181,633.68 "
March,2020,State,Offshore,GoMESA,TX,Cameron County,,Sequestration," (69,716.39)"
March,2020,State,Offshore,GoMESA,TX,Chambers County,,Other Distributions," 693,820.01 "
March,2020,State,Offshore,GoMESA,TX,Chambers County,,Sequestration," (40,935.38)"
March,2020,State,Offshore,GoMESA,TX,Galveston County,,Other Distributions," 1,767,189.99 "
March,2020,State,Offshore,GoMESA,TX,Galveston County,,Sequestration," (104,264.21)"
March,2020,State,Offshore,GoMESA,TX,Harris County,,Other Distributions," 3,938,730.80 "
March,2020,State,Offshore,GoMESA,TX,Harris County,,Sequestration," (232,385.12)"
March,2020,State,Offshore,GoMESA,TX,Jackson County,,Other Distributions," 527,967.66 "
March,2020,State,Offshore,GoMESA,TX,Jackson County,,Sequestration," (31,150.09)"
March,2020,State,Offshore,GoMESA,TX,Jefferson County,,Other Distributions," 1,362,053.99 "
March,2020,State,Offshore,GoMESA,TX,Jefferson County,,Sequestration," (80,361.19)"
March,2020,State,Offshore,GoMESA,TX,Kenedy County,,Other Distributions," 1,132,615.79 "
March,2020,State,Offshore,GoMESA,TX,Kenedy County,,Sequestration," (66,824.33)"
March,2020,State,Offshore,GoMESA,TX,Kleberg County,,Other Distributions," 818,036.32 "
March,2020,State,Offshore,GoMESA,TX,Kleberg County,,Sequestration," (48,264.14)"
March,2020,State,Offshore,GoMESA,TX,Matagorda County,,Other Distributions," 1,566,310.42 "
March,2020,State,Offshore,GoMESA,TX,Matagorda County,,Sequestration," (92,412.31)"
March,2020,State,Offshore,GoMESA,TX,Nueces County,,Other Distributions," 1,082,686.31 "
March,2020,State,Offshore,GoMESA,TX,Nueces County,,Sequestration," (63,878.49)"
March,2020,State,Offshore,GoMESA,TX,Orange County,,Other Distributions," 670,121.18 "
March,2020,State,Offshore,GoMESA,TX,Orange County,,Sequestration," (39,537.15)"
March,2020,State,Offshore,GoMESA,TX,Refugio County,,Other Distributions," 506,098.34 "
March,2020,State,Offshore,GoMESA,TX,Refugio County,,Sequestration," (29,859.80)"
March,2020,State,Offshore,GoMESA,TX,San Patricio County,,Other Distributions," 531,826.05 "
March,2020,State,Offshore,GoMESA,TX,San Patricio County,,Sequestration," (31,377.74)"
March,2020,State,Offshore,GoMESA,TX,Victoria County,,Other Distributions," 547,764.24 "
March,2020,State,Offshore,GoMESA,TX,Victoria County,,Sequestration," (32,318.09)"
March,2020,State,Offshore,GoMESA,TX,Willacy County,,Other Distributions," 657,695.92 "
March,2020,State,Offshore,GoMESA,TX,Willacy County,,Sequestration," (38,804.06)"
March,2020,State,Onshore,Geothermal,CA,Imperial County,Geothermal,Royalties, -   
March,2020,State,Onshore,Geothermal,CA,Lake County,,Sequestration," (2,486.97)"
March,2020,State,Onshore,Geothermal,CA,Lake County,Geothermal,Royalties," 42,152.01 "
March,2020,State,Onshore,Geothermal,CA,Mono County,,Sequestration, (49.35)
March,2020,State,Onshore,Geothermal,CA,Mono County,Geothermal,Royalties, 836.50 
March,2020,State,Onshore,Geothermal,CA,Sonoma County,,Sequestration," (4,255.39)"
March,2020,State,Onshore,Geothermal,CA,Sonoma County,Geothermal,Royalties," 72,125.27 "
March,2020,State,Onshore,Geothermal,NM,Hidalgo County,Geothermal,Rents & Bonuses," (2,856.19)"
March,2020,State,Onshore,Geothermal,NM,Hidalgo County,Geothermal,Royalties," 2,856.19 "
March,2020,State,Onshore,Geothermal,NV,Churchill County,,Sequestration," (6,316.80)"
March,2020,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Other Distributions, 29.56 
March,2020,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Rents & Bonuses, 791.93 
March,2020,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Royalties," 106,242.99 "
March,2020,State,Onshore,Geothermal,NV,Eureka County,,Sequestration, (11.32)
March,2020,State,Onshore,Geothermal,NV,Eureka County,Geothermal,Royalties, 191.79 
March,2020,State,Onshore,Geothermal,NV,Humboldt County,,Sequestration, (163.46)
March,2020,State,Onshore,Geothermal,NV,Humboldt County,Geothermal,Rents & Bonuses," 2,770.50 "
March,2020,State,Onshore,Geothermal,NV,Lander County,,Sequestration," (4,238.68)"
March,2020,State,Onshore,Geothermal,NV,Lander County,Geothermal,Rents & Bonuses, (42.50)
March,2020,State,Onshore,Geothermal,NV,Lander County,Geothermal,Royalties," 71,884.46 "
March,2020,State,Onshore,Geothermal,NV,Lyon County,,Sequestration, (44.17)
March,2020,State,Onshore,Geothermal,NV,Lyon County,Geothermal,Royalties, 748.68 
March,2020,State,Onshore,Geothermal,NV,Mineral County,,Sequestration, (818.42)
March,2020,State,Onshore,Geothermal,NV,Mineral County,Geothermal,Rents & Bonuses, (55.24)
March,2020,State,Onshore,Geothermal,NV,Mineral County,Geothermal,Royalties," 13,926.83 "
March,2020,State,Onshore,Geothermal,NV,Pershing County,,Sequestration, (67.30)
March,2020,State,Onshore,Geothermal,NV,Pershing County,Geothermal,Rents & Bonuses," 1,025.25 "
March,2020,State,Onshore,Geothermal,NV,Pershing County,Geothermal,Royalties, 115.39 
March,2020,State,Onshore,Geothermal,NV,Washoe County,,Sequestration, (48.86)
March,2020,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Rents & Bonuses, 752.14 
March,2020,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Royalties, 75.95 
March,2020,State,Onshore,Geothermal,UT,Beaver County,,Sequestration, (847.47)
March,2020,State,Onshore,Geothermal,UT,Beaver County,Geothermal,Royalties," 14,363.85 "
March,2020,State,Onshore,State,AK,,,Royalties," (12,091.92)"
March,2020,State,Onshore,State,AK,,,Sequestration," (100,006.61)"
March,2020,State,Onshore,State,AK,,Gas,Royalties," 419,478.17 "
March,2020,State,Onshore,State,AK,,Oil,Other Distributions," 28,903.21 "
March,2020,State,Onshore,State,AK,,Oil,Royalties," 1,232,283.03 "
March,2020,State,Onshore,State,AK,,Oil & Gas,Other Distributions," 26,454.89 "
March,2020,State,Onshore,State,AL,,,Royalties," (5,139.34)"
March,2020,State,Onshore,State,AL,,Gas,Royalties," 1,905.71 "
March,2020,State,Onshore,State,AL,,Oil,Royalties," 3,066.97 "
March,2020,State,Onshore,State,AL,,Oil & Gas,Other Distributions, 4.66 
March,2020,State,Onshore,State,AL,,Oil & Gas,Rents & Bonuses, 162.00 
March,2020,State,Onshore,State,AR,,,Other Distributions, 5.75 
March,2020,State,Onshore,State,AR,,,Royalties, (561.30)
March,2020,State,Onshore,State,AR,,,Sequestration," (2,756.43)"
March,2020,State,Onshore,State,AR,,Gas,Royalties," 41,536.70 "
March,2020,State,Onshore,State,AR,,Hardrock,Other Distributions, (1.34)
March,2020,State,Onshore,State,AR,,Oil & Gas,Other Distributions," 5,231.02 "
March,2020,State,Onshore,State,AR,,Oil & Gas,Rents & Bonuses, 507.00 
March,2020,State,Onshore,State,AR,,Quartz,Royalties, 1.34 
March,2020,State,Onshore,State,AZ,,,Royalties, (5.05)
March,2020,State,Onshore,State,AZ,,,Sequestration, (14.60)
March,2020,State,Onshore,State,AZ,,Sodium,Other Distributions, 6.00 
March,2020,State,Onshore,State,AZ,,Sodium,Rents & Bonuses, 10.00 
March,2020,State,Onshore,State,AZ,,Sodium,Royalties, 236.47 
March,2020,State,Onshore,State,CA,,,Other Distributions, 0.27 
March,2020,State,Onshore,State,CA,,,Royalties," (70,314.78)"
March,2020,State,Onshore,State,CA,,,Sequestration," (203,280.04)"
March,2020,State,Onshore,State,CA,,Gas,Royalties," 13,548.09 "
March,2020,State,Onshore,State,CA,,Geothermal,Royalties," 250,177.39 "
March,2020,State,Onshore,State,CA,,Oil,Royalties," 2,810,220.02 "
March,2020,State,Onshore,State,CA,,Oil & Gas,Other Distributions," 2,625.37 "
March,2020,State,Onshore,State,CA,,Oil & Gas,Rents & Bonuses," 5,229.23 "
March,2020,State,Onshore,State,CA,,Sodium,Royalties," 433,938.66 "
March,2020,State,Onshore,State,CO,,,Other Distributions, 745.22 
March,2020,State,Onshore,State,CO,,,Royalties," (125,308.93)"
March,2020,State,Onshore,State,CO,,,Sequestration," (362,391.04)"
March,2020,State,Onshore,State,CO,,Coal,Other Distributions," 2,898.63 "
March,2020,State,Onshore,State,CO,,Coal,Rents & Bonuses," 7,698.00 "
March,2020,State,Onshore,State,CO,,Coal,Royalties," 1,013,250.03 "
March,2020,State,Onshore,State,CO,,Gas,Royalties," 1,552,588.92 "
March,2020,State,Onshore,State,CO,,Oil,Royalties," 1,548,952.69 "
March,2020,State,Onshore,State,CO,,Oil & Gas,Other Distributions," (80,527.80)"
March,2020,State,Onshore,State,CO,,Oil & Gas,Rents & Bonuses," 36,952.87 "
March,2020,State,Onshore,State,CO,,Oil & Gas,Royalties," 2,080,588.71 "
March,2020,State,Onshore,State,CO,,Oil Shale,Rents & Bonuses, 160.00 
March,2020,State,Onshore,State,CO,,Sodium,Royalties," 104,222.76 "
March,2020,State,Onshore,State,ID,,,Royalties," (2,991.36)"
March,2020,State,Onshore,State,ID,,,Sequestration," (8,648.02)"
March,2020,State,Onshore,State,ID,,Phosphate,Other Distributions," 1,693.50 "
March,2020,State,Onshore,State,ID,,Phosphate,Rents & Bonuses, 564.50 
March,2020,State,Onshore,State,ID,,Phosphate,Royalties," 147,310.03 "
March,2020,State,Onshore,State,IL,,,Sequestration, (357.09)
March,2020,State,Onshore,State,IL,,Oil,Royalties," 6,052.40 "
March,2020,State,Onshore,State,KS,,,Other Distributions, 1.30 
March,2020,State,Onshore,State,KS,,,Royalties, (746.15)
March,2020,State,Onshore,State,KS,,,Sequestration," (2,157.20)"
March,2020,State,Onshore,State,KS,,Gas,Royalties," 15,585.84 "
March,2020,State,Onshore,State,KS,,Oil,Royalties," 21,138.23 "
March,2020,State,Onshore,State,KS,,Oil & Gas,Other Distributions, 583.38 
March,2020,State,Onshore,State,KY,,,Sequestration, (62.35)
March,2020,State,Onshore,State,KY,,Gas,Royalties, 229.15 
March,2020,State,Onshore,State,KY,,Limestone,Royalties, 3.80 
March,2020,State,Onshore,State,KY,,Oil & Gas,Other Distributions, 823.77 
March,2020,State,Onshore,State,LA,,,Other Distributions, 16.31 
March,2020,State,Onshore,State,LA,,,Royalties," (2,409.01)"
March,2020,State,Onshore,State,LA,,,Sequestration," (15,077.91)"
March,2020,State,Onshore,State,LA,,Gas,Royalties," 219,524.91 "
March,2020,State,Onshore,State,LA,,Oil,Royalties," 10,959.24 "
March,2020,State,Onshore,State,LA,,Oil & Gas,Other Distributions," 2,790.91 "
March,2020,State,Onshore,State,LA,,Oil & Gas,Rents & Bonuses," 24,675.50 "
March,2020,State,Onshore,State,MI,,,Royalties, (187.24)
March,2020,State,Onshore,State,MI,,,Sequestration, (541.32)
March,2020,State,Onshore,State,MI,,Gas,Royalties," 7,373.53 "
March,2020,State,Onshore,State,MI,,Oil,Royalties," 1,633.57 "
March,2020,State,Onshore,State,MI,,Oil & Gas,Rents & Bonuses, 355.00 
March,2020,State,Onshore,State,MO,,,Sequestration," (2,638.62)"
March,2020,State,Onshore,State,MO,,Hardrock,Other Distributions," (15,374.25)"
March,2020,State,Onshore,State,MO,,Hardrock,Rents & Bonuses," (8,328.00)"
March,2020,State,Onshore,State,MO,,Lead/Zinc,Royalties," 68,424.68 "
March,2020,State,Onshore,State,MS,,,Royalties, (37.53)
